GEOG,2000_POP,2010_POP,TOT_POP,UND19,A20_34,A35_49,A50_64,A65_74,A75_84,OV85,MED_AGE,WHITE,HISP,BLACK,ASIAN,OTHER,POP_HH,POP_16OV,IN_LBFRC,EMP,UNEMP,NOT_IN_LBFRC,WORK_AT_HOME,TOT_COMM,DROVE_AL,CARPOOL,TRANSIT,WALK_BIKE,COMM_OTHER,AGG_TT,NO_VEH,ONE_VEH,TWO_VEH,THREEOM_VEH,POP_25OV,LT_HS,HS,SOME_COLL,ASSOC,BACH,GRAD_PROF,INC_LT_25K,INC_25_50K,INC_50_75K,INC_75_100K,INC_100_150K,INC_GT_150,MEDINC,TOT_HH,OWN_OCC_HU,RENT_OCC_HU,VAC_HU,HU_TOT,HU_SNG_DET,HU_SNG_ATT,HU_2UN,HU_3_4UN,HU_GT_5UN,MED_ROOMS,HA_AFT2000,HA_70_00,HA_40_70,HA_BEF1940,MED_HA,BR_0_1,BR_2,BR_3,BR_4,BR_5,HV_LT_150K,HV_150_300K,HV_300_500K,HV_GT_500K,MED_HV,TOT_EMP_RES,RES_NAICS1_TYPE,RES_NAICS2_TYPE,RES_NAICS3_TYPE,RES_NAICS4_TYPE,RES_NAICS5_TYPE,RES_NAICS1_COUNT,RES_NAICS2_COUNT,RES_NAICS3_COUNT,RES_NAICS4_COUNT,RES_NAICS5_COUNT,TOT_EMP_WORK,WORK_NAICS1_TYPE,WORK_NAICS2_TYPE,WORK_NAICS3_TYPE,WORK_NAICS4_TYPE,WORK_NAICS5_TYPE,WORK_NAICS1_COUNT,WORK_NAICS2_COUNT,WORK_NAICS3_COUNT,WORK_NAICS4_COUNT,WORK_NAICS5_COUNT,RES_CITY1_TYPE,RES_CITY2_TYPE,RES_CITY3_TYPE,RES_CITY4_TYPE,RES_CITY5_TYPE,RES_CITY1_COUNT,RES_CITY2_COUNT,RES_CITY3_COUNT,RES_CITY4_COUNT,RES_CITY5_COUNT,WORK_CITY1_TYPE,WORK_CITY2_TYPE,WORK_CITY3_TYPE,WORK_CITY4_TYPE,WORK_CITY5_TYPE,WORK_CITY1_COUNT,WORK_CITY2_COUNT,WORK_CITY3_COUNT,WORK_CITY4_COUNT,WORK_CITY5_COUNT,MedIncFam_Hcost,MedIncFam_Tcost,MedIncFam_HTcost,Ret_Hcost,Ret_Tcost,Ret_HTcost,SPFam_Hcost,SPFam_Tcost,SPFam_HTcost,ModIncFam_Hcost,ModIncFam_Tcost,ModIncFam_HTcost,IDES_START_EMP,IDES_MID_EMP,IDES_CURR_EMP,AVG_VMT,RET_SALES,RES_EAV,CMRCL_EAV,IND_EAV,RAIL_EAV,FARM_EAV,MIN_EAV,TOT_EAV,WALKSCORE,OPEN_SPACE_PER_1000,TOT_ACRES,SF,Sfperc,MF,Mfperc,MIX,MIXperc,COMM,COMMperc,INST,INSTperc,IND,INDperc,TRANS,TRANSperc,AG,Agperc,OPEN,OPENperc,VACANT,VACperc,CT_1PHH,CT_2PHH,CT_3PHH,CT_4MPHH,CT_FAM_HH,CT_SP_WCHILD,CT_NONFAM_HH,HCUND20K,HCUND20K_LT20PCT,HCUND20K_20_29PCT,HCUND20K_30MPCT,HC20Kto49K,HC20Kto49K_LT20PCT,HC20Kto49K_20_29PCT,HC20Kto49K_30MPCT,HC50Kto75K,HC50Kto75K_LT20PCT,HC50Kto75K_20_29PCT,HC50Kto75K_30MPCT,HCOV75K,HCOV75K_LT20PCT,HCOV75K_20_29PCT,HCOV75K_30MPCT,NATIVE,FOR_BORN,POP_OV5,ONLY_ENGLISH,NOT_ENGLISH,LING_ISO,ENGLISH,SPANISH,SLAVIC,CHINESE,TAGALOG,ARABIC,KOREAN,OTHER_ASIAN,OTHER_EURO,OTHER_UNSPEC,2000_WHITE,2000_HISP,2000_BLACK,2000_ASIAN,2000_OTHER,2000_UND19,2000_A20_34,2000_A35_49,2000_A50_64,2000_OV65,2000_MED_AGE,2000_TOT_HH,2000_OWN_OCC_HU,2000_RENT_OCC_HU,2000_VAC_HU,2000_HU_TOT,2000_LT_HS,2000_HS,2000_SOME_COLL,2000_ASSOC,2000_BACH,2000_GRAD_PROF,2000_POP_25OV
Englewood,40222,30654,26020.0,8303.0,6249.0,3883.0,4497.0,1734.0,962.0,392.0,31.080325368581597,204.0,756.0,24690.0,62.0,308.0,25883.0,19286.0,10149.0,6564.0,3585.0,9137.0,347.0,5972.0,2833.0,336.0,2566.0,153.0,84.0,N/A,4460.0,3489.0,1052.0,190.0,15607.0,3835.0,5624.0,3867.0,1125.0,873.0,283.0,5360.0,2258.0,775.0,418.0,304.0,76.0,20111.892583120203,9191.0,2363.0,6828.0,5045.0,14236.0,3211.0,324.0,4955.0,2225.0,3485.0,5.7125877903835764,701.0,2084.0,4124.0,7327.0,,2560.0,4698.0,4792.0,1516.0,670.0,1679.0,552.0,84.0,44.0,101449.74226804124,7241.0,Health Care,Administration,Retail Trade,Accommodation and Food Service,Transportation,1403.0,952.0,938.0,740.0,540.0,1959.0,Health Care,Retail Trade,Education,Other Service,Accommodation and Food Service,1150.0,326.0,168.0,102.0,59.0,Outside of Chicago,The Loop,Near North Side,Near West Side,Near South Side,3015.0,957.0,441.0,397.0,130.0,Outside of Chicago,Englewood,Auburn Gresham,Chicago Lawn,Greater Grand Crossing,712.0,108.0,87.0,60.0,59.0,,,,,,,,,,,,,,,,7668,,,,,,,,,,2.325856734,1966.306763181647,237.933269189619270,0.12100516239115383,305.825942829199280,0.15553317954028067,13.530140584632074,0.00688099173434118,38.240855956266756,0.01944806205842973,169.938567741397180,0.08642525719965613,13.497832132685238,0.00686456070101932,720.565354335226400,0.36645622535991895,n/a,n/a,43.648869235265401,0.022198402636136958,423.125931177355650,0.21518815837906333,3568.0,1971.0,1476.0,2176.0,5344.0,2039.0,3847.0,3973.0,208.0,233.0,3532.0,3002.0,517.0,659.0,1826.0,770.0,385.0,285.0,100.0,798.0,733.0,52.0,13.0,23008.0,618.0,23626.0,22797.0,829.0,303.0,22797.0,590.0,7.0,5.0,8.0,0.0,0.0,34.0,46.0,139.0,178,347,39352,27,318,,,,,,,,,,,,,,,,,,
Forest Glen,18165,18508,18651.0,5085.0,2678.0,4039.0,3831.0,1438.0,1071.0,509.0,41.37323943661972,13669.0,2440.0,169.0,1976.0,397.0,18627.0,14184.0,9763.0,9265.0,498.0,4421.0,397.0,8667.0,6782.0,670.0,1050.0,121.0,44.0,N/A,320.0,2137.0,3124.0,1099.0,12796.0,615.0,1876.0,1991.0,559.0,4461.0,3293.0,701.0,856.0,753.0,755.0,1482.0,2131.0,108145.73459715639,6678.0,6023.0,656.0,465.0,7144.0,5909.0,330.0,287.0,238.0,380.0,7.0284831846259435,297.0,632.0,4537.0,1678.0,,303.0,1519.0,3710.0,1214.0,397.0,296.0,1048.0,2879.0,1769.0,411979.9139167862,8533.0,Education,Health Care,Public Administration,Professional,Retail Trade,1157.0,1132.0,860.0,813.0,723.0,4743.0,Health Care,Professional,Retail Trade,Wholesale Trade,Finance,1832.0,617.0,421.0,359.0,233.0,Outside of Chicago,The Loop,Near North Side,Near West Side,Forest Glen,3325.0,2236.0,491.0,313.0,248.0,Outside of Chicago,Forest Glen,West Ridge,Portage Park,Albany Park,2696.0,248.0,139.0,114.0,105.0,,,,,,,,,,,,,,,,17034,,,,,,,,,,2.698422645,2046.163794694705,822.334900200564560,0.4018910423167075,33.146795389459491,0.016199482893501746,6.030397212460783,0.0029471722782391132,47.551563254544590,0.023239372809662803,42.836046494627574,0.020934808154504984,10.390961408586170,0.0050782647193386285,605.475151894113880,0.29590747009794144,n/a,n/a,471.432718076858460,0.2303983284716451,6.965260763489582,0.003404058258458641,1488.0,2174.0,1002.0,2015.0,4977.0,352.0,1701.0,402.0,0.0,7.0,395.0,1016.0,95.0,287.0,634.0,726.0,284.0,106.0,335.0,4368.0,2733.0,1186.0,449.0,14186.0,3226.0,17412.0,12125.0,5287.0,1469.0,12125.0,1577.0,763.0,125.0,523.0,132.0,196.0,348.0,1276.0,346.0,14793,1389,71,1586,326,,,,,,,,,,,,,,,,,,
Fuller Park,3420,2876,2457.0,502.0,446.0,364.0,538.0,391.0,153.0,64.0,47.11805555555556,123.0,141.0,2175.0,16.0,2.0,2451.0,2013.0,968.0,697.0,271.0,1045.0,3.0,665.0,331.0,72.0,224.0,37.0,1.0,N/A,641.0,271.0,145.0,29.0,1780.0,472.0,648.0,318.0,143.0,122.0,77.0,603.0,281.0,86.0,52.0,61.0,6.0,22456.14035087719,1089.0,384.0,710.0,422.0,1515.0,308.0,83.0,457.0,192.0,457.0,5.216981132075472,44.0,213.0,593.0,665.0,,463.0,471.0,448.0,66.0,68.0,275.0,80.0,16.0,11.0,109267.24137931035,849.0,Health Care,Retail Trade,Administration,Accommodation and Food Service,Education,170.0,107.0,96.0,79.0,69.0,1480.0,Manufacturing,Wholesale Trade,Retail Trade,Health Care,Accommodation and Food Service,527.0,280.0,235.0,191.0,142.0,Outside of Chicago,The Loop,Near West Side,Near North Side,Near South Side,304.0,110.0,58.0,54.0,19.0,Outside of Chicago,Auburn Gresham,Austin,New City,Chicago Lawn,662.0,52.0,44.0,38.0,33.0,,,,,,,,,,,,,,,,7070,,,,,,,,,,3.236460406,457.22463076610796,27.787557175469129,0.06077441000697922,27.830461038933802,0.06086824542304765,3.915838231572552,0.008564364139813126,16.707799746485655,0.03654177535993787,20.090659402836486,0.04394045738343832,34.175120928675852,0.07474470671322614,262.792424236475430,0.5747556158471834,n/a,n/a,11.253682884625944,0.024613028536476057,52.671087121033096,0.11519739658989817,539.0,240.0,148.0,162.0,522.0,90.0,568.0,476.0,27.0,117.0,332.0,395.0,30.0,112.0,253.0,82.0,32.0,45.0,5.0,120.0,106.0,7.0,7.0,2200.0,114.0,2314.0,2182.0,132.0,49.0,2182.0,77.0,26.0,6.0,0.0,1.0,0.0,0.0,16.0,6.0,18,116,3225,6,55,,,,,,,,,,,,,,,,,,
Gage Park,39193,39894,40926.0,14756.0,10039.0,8526.0,4966.0,1800.0,600.0,239.0,28.269021739130434,1432.0,37904.0,1352.0,191.0,47.0,40874.0,28884.0,19487.0,16456.0,3031.0,9397.0,292.0,15541.0,8558.0,3235.0,3018.0,701.0,29.0,N/A,1383.0,3284.0,3140.0,1913.0,22869.0,9616.0,8262.0,2586.0,1082.0,945.0,378.0,2698.0,3451.0,1836.0,983.0,606.0,146.0,40195.08670520231,9720.0,5298.0,4422.0,948.0,10668.0,5012.0,123.0,2582.0,2244.0,700.0,5.678063772570112,48.0,1171.0,5278.0,4171.0,,1344.0,3635.0,3474.0,1311.0,904.0,3304.0,1862.0,87.0,31.0,124482.04419889503,11117.0,Manufacturing,Administration,Accommodation and Food Service,Retail Trade,Health Care,1708.0,1388.0,1223.0,1213.0,1066.0,4385.0,Wholesale Trade,Administration,Retail Trade,Accommodation and Food Service,Other Service,1196.0,1180.0,671.0,286.0,234.0,Outside of Chicago,The Loop,Near West Side,Near North Side,West Town,4824.0,1164.0,596.0,593.0,317.0,Outside of Chicago,Gage Park,Chicago Lawn,Ashburn,New City,1937.0,281.0,156.0,106.0,97.0,,,,,,,,,,,,,,,,16901,,,,,,,,,,0.89778021,1406.9076097756708,408.123403484046950,0.2900854332212487,155.779918797258120,0.11072505238783731,18.572843571758821,0.01320118211224988,63.748178772710325,0.045310849361938466,96.287509460647385,0.06843911340844924,135.345192716692740,0.09620048379599945,482.224137339181770,0.34275465850673137,n/a,n/a,25.599494513125070,0.01819557612401206,21.226931120249670,0.015087651081533543,1587.0,1284.0,1360.0,5489.0,7742.0,1703.0,1978.0,1768.0,12.0,84.0,1672.0,4228.0,517.0,1209.0,2502.0,1829.0,690.0,587.0,552.0,1724.0,1244.0,419.0,61.0,20504.0,17133.0,37637.0,4810.0,32827.0,14519.0,4810.0,32458.0,83.0,72.0,37.0,32.0,42.0,2.0,75.0,26.0,4811,31079,2743,161,399,,,,,,,,,,,,,,,,,,
Garfield Ridge,36101,34513,35470.0,9143.0,6423.0,7688.0,6896.0,2891.0,1632.0,797.0,38.932197244379985,16196.0,17229.0,1431.0,305.0,309.0,35218.0,28121.0,18017.0,16204.0,1813.0,10104.0,186.0,15542.0,11592.0,1378.0,2185.0,362.0,25.0,N/A,1074.0,4162.0,4826.0,1971.0,24296.0,4634.0,7342.0,5065.0,2009.0,3501.0,1745.0,2075.0,2699.0,2277.0,1408.0,2183.0,1366.0,63129.251700680274,12008.0,9716.0,2317.0,600.0,12633.0,10307.0,174.0,733.0,637.0,732.0,5.954884504331088,403.0,2079.0,8919.0,1232.0,,790.0,2659.0,6488.0,1926.0,770.0,2013.0,6676.0,912.0,90.0,197472.0026350461,15315.0,Education,Manufacturing,Retail Trade,Public Administration,Health Care,1731.0,1609.0,1533.0,1513.0,1451.0,12634.0,Transportation,Administration,Accommodation and Food Service,Retail Trade,Manufacturing,5443.0,1511.0,1170.0,1129.0,737.0,Outside of Chicago,The Loop,Near North Side,Near West Side,Garfield Ridge,6524.0,3402.0,798.0,701.0,582.0,Outside of Chicago,Garfield Ridge,Clearing,Austin,Ashburn,7487.0,582.0,281.0,173.0,164.0,,,,,,,,,,,,,,,,17432,,,,,,,,,,1.765647941,2706.3998619181857,1032.127624059968900,0.38136553233801856,95.910360025340296,0.03543835534981255,15.277344586008248,0.005644895568085157,100.910656513778320,0.03728593765233825,55.414939211417064,0.02047551804563765,114.236870587631640,0.04220990112919427,1206.513278310232400,0.44580008123969717,n/a,n/a,44.187287680269876,0.016326961991843927,41.821500943538730,0.015452816685372338,3035.0,3309.0,1973.0,3691.0,8601.0,1084.0,3407.0,1343.0,52.0,108.0,1183.0,3290.0,1036.0,731.0,1523.0,2178.0,965.0,640.0,573.0,4969.0,3593.0,1102.0,274.0,25138.0,8159.0,33297.0,18024.0,15273.0,5793.0,18024.0,11721.0,2856.0,138.0,45.0,70.0,17.0,1.0,421.0,4.0,24878,5948,4419,328,528,,,,,,,,,,,,,,,,,,
Grand Boulevard,28006,21929,22056.0,6025.0,4319.0,4948.0,3559.0,1863.0,974.0,368.0,36.96438828259621,570.0,373.0,20503.0,89.0,521.0,21771.0,17138.0,10296.0,8252.0,2044.0,6842.0,334.0,7691.0,4233.0,494.0,2576.0,261.0,127.0,N/A,3974.0,4306.0,1220.0,343.0,14405.0,2177.0,3232.0,4050.0,1001.0,2028.0,1917.0,4525.0,1890.0,1343.0,796.0,754.0,535.0,29686.76122931442,9843.0,2194.0,7848.0,2202.0,12244.0,1088.0,662.0,706.0,2948.0,6827.0,5.027266530334015,3250.0,2747.0,2419.0,3828.0,,3546.0,3419.0,3803.0,1102.0,374.0,685.0,1108.0,329.0,72.0,194917.58241758242,8011.0,Health Care,Education,Administration,Retail Trade,Accommodation and Food Service,1447.0,1030.0,819.0,712.0,688.0,4112.0,Education,Health Care,Management,Retail Trade,Accommodation and Food Service,1438.0,1062.0,512.0,278.0,244.0,Outside of Chicago,The Loop,Near North Side,Near West Side,Near South Side,2008.0,1979.0,735.0,588.0,184.0,Outside of Chicago,Grand Boulevard,South Shore,Roseland,Chatham,1423.0,154.0,149.0,128.0,106.0,,,,,,,,,,,,,,,,9140,,,,,,,,,,3.993456955,1113.2346899032875,62.346959504433698,0.05600522519636008,255.158471603463570,0.22920456388727026,7.311707537710506,0.006567983915723747,42.350727903698910,0.038042946638123666,112.644943141800330,0.10118705800623799,8.173339553368495,0.007341973464803324,378.135192385411020,0.3396724839919079,n/a,n/a,22.508796612806712,0.020219273453257344,224.604551660594300,0.20175849144631566,4819.0,2241.0,1287.0,1496.0,4639.0,1554.0,5204.0,3674.0,263.0,837.0,2574.0,2376.0,257.0,614.0,1505.0,1338.0,389.0,587.0,362.0,2058.0,1392.0,499.0,167.0,19850.0,487.0,20337.0,19500.0,837.0,236.0,19500.0,433.0,10.0,5.0,19.0,0.0,8.0,0.0,180.0,182.0,173,236,27370,21,206,,,,,,,,,,,,,,,,,,
Greater Grand Crossing,38619,32602,32461.0,8759.0,7099.0,5931.0,6334.0,2221.0,1325.0,792.0,36.00839198700596,431.0,387.0,31301.0,5.0,337.0,31919.0,25501.0,14357.0,10929.0,3428.0,11144.0,463.0,9973.0,4983.0,721.0,3975.0,229.0,65.0,N/A,4702.0,5204.0,1782.0,451.0,20955.0,3208.0,6402.0,6363.0,1750.0,2221.0,1011.0,5606.0,3030.0,1758.0,966.0,525.0,254.0,27723.266745005876,12139.0,4006.0,8133.0,3450.0,15589.0,4555.0,253.0,3952.0,2485.0,4333.0,5.624969370252389,346.0,1406.0,4873.0,8964.0,,3066.0,5796.0,4497.0,1713.0,517.0,2435.0,1443.0,35.0,84.0,120646.67630057804,9334.0,Health Care,Administration,Education,Retail Trade,Accommodation and Food Service,1972.0,995.0,984.0,917.0,841.0,3321.0,Health Care,Education,Retail Trade,Accommodation and Food Service,Wholesale Trade,811.0,702.0,454.0,328.0,296.0,Outside of Chicago,The Loop,Near North Side,Near West Side,Near South Side,2997.0,1683.0,770.0,553.0,197.0,Outside of Chicago,Greater Grand Crossing,South Shore,Auburn Gresham,Chatham,1186.0,181.0,133.0,111.0,89.0,,,,,,,,,,,,,,,,10175,,,,,,,,,,1.348821508,2269.3564721437688,375.530991543157030,0.16547906693055064,327.665989460102990,0.1443871835395566,21.210590598359460,0.009346522178740248,81.699684223101286,0.03600125640284398,255.313563096994950,0.11250482955452593,41.081071220411872,0.018102520130565583,992.347006332144020,0.43728123744028374,n/a,n/a,34.784530361441050,0.015327927008567992,139.723045308056560,0.06156945681436547,4355.0,3440.0,2085.0,2259.0,7043.0,2452.0,5096.0,3592.0,73.0,216.0,3303.0,3958.0,579.0,1050.0,2329.0,1717.0,1009.0,440.0,268.0,1711.0,1342.0,299.0,70.0,29659.0,530.0,30189.0,29237.0,952.0,417.0,29237.0,482.0,6.0,5.0,0.0,0.0,1.0,0.0,155.0,303.0,146,276,37779,26,392,,,,,,,,,,,,,,,,,,
Hegewisch,9781,9426,9182.0,2027.0,1791.0,1547.0,2499.0,600.0,563.0,155.0,42.447916666666664,4114.0,4604.0,447.0,0.0,17.0,9162.0,7558.0,4568.0,4277.0,291.0,2990.0,3.0,4274.0,3054.0,420.0,708.0,91.0,0.0,N/A,434.0,1415.0,1379.0,355.0,6716.0,1004.0,2394.0,1673.0,473.0,750.0,422.0,930.0,661.0,563.0,558.0,539.0,331.0,58333.333333333336,3583.0,2673.0,909.0,312.0,3895.0,2787.0,17.0,642.0,129.0,139.0,5.870163370593293,207.0,696.0,1764.0,1229.0,,341.0,1085.0,1873.0,437.0,159.0,1616.0,975.0,72.0,10.0,132341.77215189874,3666.0,Education,Health Care,Manufacturing,Retail Trade,Public Administration,437.0,390.0,375.0,375.0,361.0,2451.0,Manufacturing,Wholesale Trade,Retail Trade,Accommodation and Food Service,Finance,1091.0,547.0,273.0,118.0,89.0,Outside of Chicago,The Loop,Near North Side,Near West Side,Hegewisch,1625.0,790.0,185.0,124.0,113.0,Outside of Chicago,East Side,Hegewisch,South Deering,South Chicago,1622.0,182.0,113.0,41.0,36.0,,,,,,,,,,,,,,,,15989,,,,,,,,,,2.96392943,3350.9125175631534,374.468539320223160,0.11175121324639764,34.065453334668078,0.010166022883653529,6.812905480337836,0.002033149312203563,48.014658506004857,0.014328830804846562,17.417457672883579,0.005197825243599579,301.356200521067480,0.08993257775055834,1562.028084052141800,0.4661500638602401,n/a,n/a,579.794993824757280,0.1730260013610845,426.954224851069170,0.12741431553741614,1095.0,1295.0,347.0,847.0,2278.0,204.0,1305.0,709.0,52.0,86.0,571.0,714.0,197.0,243.0,273.0,563.0,423.0,98.0,42.0,1413.0,1218.0,191.0,3.0,7579.0,1218.0,8797.0,5693.0,3105.0,959.0,5693.0,2697.0,194.0,12.0,0.0,78.0,0.0,0.0,123.0,0.0,6553,2820,130,32,246,,,,,,,,,,,,,,,,,,
Hermosa,26908,25010,24450.0,7207.0,6019.0,4912.0,4045.0,1322.0,686.0,259.0,32.37545883586785,1900.0,21321.0,502.0,384.0,343.0,24439.0,18588.0,12812.0,11721.0,1091.0,5776.0,304.0,11258.0,7017.0,1303.0,2165.0,557.0,216.0,N/A,1247.0,2746.0,2008.0,981.0,15061.0,6185.0,3712.0,2520.0,809.0,1222.0,613.0,2046.0,2161.0,1033.0,836.0,625.0,281.0,39289.27680798005,6982.0,2959.0,4023.0,792.0,7774.0,2327.0,102.0,2396.0,1973.0,968.0,5.765820233776703,83.0,624.0,1824.0,5243.0,,1061.0,3109.0,2493.0,741.0,370.0,519.0,1902.0,468.0,70.0,219250.36390101892,7790.0,Manufacturing,Health Care,Retail Trade,Accommodation and Food Service,Administration,1043.0,925.0,883.0,832.0,756.0,3288.0,Manufacturing,Health Care,Retail Trade,Wholesale Trade,Other Service,2230.0,190.0,161.0,117.0,111.0,Outside of Chicago,The Loop,Near North Side,Near West Side,West Town,3243.0,878.0,501.0,328.0,271.0,Outside of Chicago,Belmont Cragin,Hermosa,Humboldt Park,Logan Square,1484.0,216.0,173.0,111.0,107.0,,,,,,,,,,,,,,,,13257,,,,,,,,,,0.704651509,748.4402995403376,166.986319868128820,0.22311241119790745,146.330089507682370,0.19551337574627198,14.408790346506315,0.019251756426471988,26.352190291823991,0.035209475368988635,19.073402948824967,0.025484200891559547,111.649166687351840,0.14917578163004094,245.550703378857970,0.3280832199036657,n/a,n/a,15.526780815833307,0.02074551681058495,2.562855695328006,0.0034242620245088493,1381.0,1588.0,1111.0,2902.0,5208.0,903.0,1774.0,1496.0,0.0,0.0,1496.0,2623.0,147.0,555.0,1921.0,1033.0,291.0,325.0,417.0,1742.0,1109.0,537.0,96.0,13864.0,8557.0,22421.0,3677.0,18744.0,8632.0,3677.0,17949.0,408.0,0.0,130.0,0.0,31.0,80.0,146.0,0.0,3086,22574,649,319,280,,,,,,,,,,,,,,,,,,
Humboldt Park,65836,56323,56248.0,18686.0,14091.0,10569.0,8283.0,2875.0,1389.0,355.0,29.924911660777386,3258.0,30847.0,20912.0,305.0,926.0,55870.0,40938.0,24990.0,21325.0,3665.0,15948.0,452.0,20525.0,11123.0,2495.0,5202.0,1084.0,621.0,N/A,4421.0,7189.0,3761.0,1166.0,32584.0,9743.0,10490.0,6241.0,1570.0,3298.0,1242.0,6226.0,4513.0,2464.0,1778.0,1038.0,518.0,34806.79702048417,16537.0,6050.0,10487.0,2981.0,19518.0,4041.0,262.0,6639.0,5355.0,3204.0,5.687120060790273,857.0,1517.0,3712.0,13432.0,,2670.0,7939.0,6448.0,1706.0,755.0,2591.0,2645.0,604.0,203.0,163710.19108280254,17329.0,Health Care,Retail Trade,Administration,Accommodation and Food Service,Manufacturing,2597.0,2150.0,1974.0,1864.0,1733.0,9804.0,Manufacturing,Retail Trade,Administration,Health Care,Wholesale Trade,1730.0,1192.0,1166.0,1059.0,831.0,Outside of Chicago,The Loop,Near North Side,Near West Side,West Town,6936.0,2048.0,1254.0,957.0,888.0,Outside of Chicago,Humboldt Park,Austin,West Town,Logan Square,3993.0,432.0,345.0,344.0,332.0,,,,,,,,,,,,,,,,10502,,,,,,,,,,1.892664065,2306.723522166068,281.876462380627570,0.12219776651687277,425.752555348300800,0.18457025788184145,38.524299182071090,0.016700874123785698,136.180294813288100,0.05903624491825166,103.158374261301670,0.044720736260769355,322.090412298614640,0.13963113013048226,826.453488314900030,0.3582802535168327,n/a,n/a,18.492541173642220,0.008016800017835378,154.195094393321990,0.0668459366333288,3892.0,3796.0,2692.0,6157.0,11661.0,3431.0,4876.0,4072.0,108.0,200.0,3764.0,5618.0,601.0,1138.0,3879.0,2454.0,956.0,829.0,669.0,3334.0,2479.0,615.0,240.0,41374.0,9980.0,51354.0,25928.0,25426.0,10609.0,25928.0,24694.0,207.0,15.0,152.0,33.0,25.0,89.0,167.0,44.0,2184,31607,31207,239,599,,,,,,,,,,,,,,,,,,
Hyde Park,29920,25681,26573.0,5514.0,9378.0,4159.0,4004.0,2031.0,1072.0,415.0,31.32103574702108,12539.0,2101.0,7621.0,3249.0,1063.0,23801.0,23529.0,14079.0,13134.0,939.0,9450.0,869.0,11834.0,3297.0,509.0,3452.0,4396.0,180.0,N/A,4616.0,6076.0,1629.0,208.0,17011.0,583.0,1209.0,2036.0,523.0,4563.0,8097.0,3756.0,2358.0,2312.0,1161.0,1283.0,1659.0,51482.75862068965,12529.0,4479.0,8050.0,1675.0,14204.0,829.0,1009.0,206.0,1100.0,11019.0,4.64507866813026,226.0,2406.0,3415.0,8157.0,,6360.0,3446.0,2557.0,1359.0,482.0,1167.0,1401.0,998.0,834.0,259111.11111111112,11144.0,Education,Health Care,Accommodation and Food Service,Professional,Retail Trade,3672.0,1176.0,855.0,833.0,756.0,17728.0,Education,Accommodation and Food Service,Health Care,Retail Trade,Real Estate,12971.0,1291.0,1263.0,795.0,481.0,Outside of Chicago,Hyde Park,The Loop,Near North Side,Near West Side,3063.0,3010.0,1955.0,724.0,503.0,Outside of Chicago,Hyde Park,Kenwood,Lake View,West Town,5670.0,3010.0,776.0,587.0,449.0,,,,,,,,,,,,,,,,8085,,,,,,,,,,15.58916719,1032.2618666791134,98.592586810658887,0.09551121667202607,177.606989036786440,0.17205613688720806,6.437151972925154,0.006235968004547234,39.949156851174955,0.03870060315188749,174.923655281807950,0.16945666688681849,n/a,n/a,251.500997648181340,0.24364069405884814,n/a,n/a,278.702151283204960,0.26999171458286725,4.549177794373766,0.004406999755797347,6567.0,3369.0,1430.0,1163.0,4538.0,695.0,7991.0,2520.0,11.0,63.0,2446.0,2897.0,220.0,592.0,2085.0,2308.0,743.0,928.0,637.0,4059.0,2770.0,956.0,333.0,20419.0,5034.0,25453.0,19142.0,6311.0,1464.0,19142.0,1768.0,290.0,1539.0,125.0,180.0,207.0,539.0,1207.0,456.0,13020,1230,11290,3366,1014,,,,,,,,,,,,,,,,,,
